kepoi_name,koi_period,koi_prad,koi_teq,koi_disposition
K03086.01,174.732,0.003126,-0.003126,CANDIDATE
K03660.01,174.77,0.0001151,-0.0001151,FALSE POSITIVE
K03118.01,174.96,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K03674.01,175.066,6.792e-05,-6.792e-05,FALSE POSITIVE
K04009.01,175.139,0.002581,-0.002581,CONFIRMED
K02975.01,175.329,0.002603,-0.002603,FALSE POSITIVE
K07789.01,175.359,0.004832,-0.004832,FALSE POSITIVE
K05921.01,175.453,0.003908,-0.003908,FALSE POSITIVE
K02592.01,175.603,0.003232,-0.003232,CANDIDATE
K04490.01,176.174,0.01595,-0.01595,FALSE POSITIVE
K00615.01,176.243,0.0003059,-0.0003059,FALSE POSITIVE
K02312.01,176.331,0.007995,-0.007995,CANDIDATE
K02474.01,176.846,0.002753,-0.002753,CANDIDATE
K05801.01,177.376,0.01611,-0.01611,CANDIDATE
K04745.01,177.669,0.003315,-0.003315,CONFIRMED
K04704.01,177.814,0.01011,-0.01011,FALSE POSITIVE
K04005.01,178.139,0.001897,-0.001897,CONFIRMED
K05790.01,178.267,0.002828,-0.002828,CANDIDATE
K03605.01,178.268,3.637e-05,-3.637e-05,FALSE POSITIVE
K03641.01,178.413,3.096e-05,-3.096e-05,FALSE POSITIVE
K03641.02,178.45,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05248.01,179.255,0.02287,-0.02287,CANDIDATE
K05781.01,179.272,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00108.02,179.61,0.0001823,-0.0001823,CONFIRMED
K03376.02,179.85,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05071.01,180.412,0.0007335,-0.0007335,CANDIDATE
K03169.01,180.718,0.02989,-0.02989,FALSE POSITIVE
K05675.01,180.89,0.002769,-0.002769,FALSE POSITIVE
K02012.02,180.922,0.002826,-0.002826,CANDIDATE
K04459.01,181.354,0.02915,-0.02915,FALSE POSITIVE
K05289.01,181.812,0.008056,-0.008056,FALSE POSITIVE
K03696.01,181.852,0.0001049,-0.0001049,FALSE POSITIVE
K04740.01,182.282,0.005928,-0.005928,FALSE POSITIVE
K05666.01,182.453,0.004504,-0.004504,CANDIDATE
K06158.01,182.467,0.003923,-0.003923,FALSE POSITIVE
K05946.01,183.38,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08199.01,183.836,0.005393,-0.005393,FALSE POSITIVE
K04494.01,183.855,0.008133,-0.008133,FALSE POSITIVE
K02714.03,184.263,0.002694,-0.002694,CONFIRMED
K03577.01,184.52,4.781e-05,-4.781e-05,FALSE POSITIVE
K04576.01,184.568,0.01104,-0.01104,FALSE POSITIVE
K03524.01,184.647,0.0001001,-0.0001001,FALSE POSITIVE
K04103.01,184.773,0.002335,-0.002335,CONFIRMED
K05799.01,184.883,0.002036,-0.002036,CANDIDATE
K03080.01,185.01,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01067.01,185.023,2.775e-05,-2.775e-05,FALSE POSITIVE
K07883.01,185.104,0.004791,-0.004791,FALSE POSITIVE
K08051.01,185.244,0.003294,-0.003294,FALSE POSITIVE
K04074.01,185.533,0.01581,-0.01581,FALSE POSITIVE
K08146.01,185.83,0.05406,-0.05406,FALSE POSITIVE
K01483.01,185.953,0.0001158,-0.0001158,FALSE POSITIVE
K08180.01,185.975,0.02258,-0.02258,CANDIDATE
K01582.01,186.436,0.000489,-0.000489,CANDIDATE
K03782.01,186.517,0.0001585,-0.0001585,FALSE POSITIVE
K04623.01,186.553,0.01762,-0.01762,FALSE POSITIVE
K05208.01,186.595,0.01555,-0.01555,FALSE POSITIVE
K02410.01,186.654,3.5205e-05,-3.5205e-05,CANDIDATE
K04738.01,186.722,0.03136,-0.03136,FALSE POSITIVE
K02843.01,187.513,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K02102.01,187.747,0.00146,-0.00146,CONFIRMED
K05653.01,188.664,0.006656,-0.006656,CANDIDATE
K07940.01,188.881,0.001156,-0.001156,CANDIDATE
K05300.01,188.954,0.008036,-0.008036,FALSE POSITIVE
K08232.01,189.184,0.004211,-0.004211,CANDIDATE
K05876.01,189.456,0.004565,-0.004565,FALSE POSITIVE
K05715.01,189.962,0.008865,-0.008865,FALSE POSITIVE
K00119.02,190.32,0.0005327,-0.0005327,CONFIRMED
K04876.01,190.606,0.01166,-0.01166,FALSE POSITIVE
K05453.01,190.659,0.01953,-0.01953,FALSE POSITIVE
K08225.01,190.783,0.005017,-0.005017,FALSE POSITIVE
K03508.01,190.801,0.002576,-0.002576,CANDIDATE
K05888.01,190.861,0.004524,-0.004524,CANDIDATE
K05671.01,190.905,0.004446,-0.004446,CANDIDATE
K08286.01,191.037,0.01315,-0.01315,CANDIDATE
K01574.02,191.239,0.00242,-0.00242,CONFIRMED
K05763.01,191.273,0.005306,-0.005306,FALSE POSITIVE
K05766.01,191.528,0.00338,-0.00338,FALSE POSITIVE
K02311.01,191.864,3.5205e-05,-3.5205e-05,CANDIDATE
K05629.01,192.139,0.004949,-0.004949,CANDIDATE
K01527.01,192.667,0.001017,-0.001017,CANDIDATE
K05951.01,194.258,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05576.01,194.487,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05078.01,194.897,0.003912,-0.003912,FALSE POSITIVE
K02676.01,195.614,0.001222,-0.001222,FALSE POSITIVE
K03283.01,195.709,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K04450.01,196.437,0.002543,-0.002543,CONFIRMED
K06238.01,197.054,3.5205e-05,-3.5205e-05,CANDIDATE
K03783.01,197.146,0.0003018,-0.0003018,CANDIDATE
K08128.01,197.377,0.01217,-0.01217,FALSE POSITIVE
K02674.01,197.511,0.0003637,-0.0003637,CANDIDATE
K03580.01,198.014,3.748e-05,-3.748e-05,FALSE POSITIVE
K04121.01,198.089,0.002491,-0.002491,CONFIRMED
K07330.01,198.113,0.01187,-0.01187,CANDIDATE
K05771.01,198.232,0.002792,-0.002792,FALSE POSITIVE
K03574.01,198.443,0.0001154,-0.0001154,FALSE POSITIVE
K05776.01,198.6,0.003484,-0.003484,CANDIDATE
K02094.02,198.681,0.002424,-0.002424,CONFIRMED
K01830.02,198.711,0.0007117,-0.0007117,CONFIRMED
K05883.01,198.781,0.005755,-0.005755,FALSE POSITIVE
K05142.01,198.896,0.002938,-0.002938,CANDIDATE
K05846.01,199.064,0.006704,-0.006704,FALSE POSITIVE
K03192.01,199.216,0.01872,-0.01872,FALSE POSITIVE
K02575.01,199.311,0.01025,-0.01025,FALSE POSITIVE
K05520.01,199.442,0.0002046,-0.0002046,CANDIDATE
K00576.01,199.443,0.0006842,-0.0006842,FALSE POSITIVE
K02162.02,199.669,0.003961,-0.003961,CANDIDATE
K00436.01,199.839,4.532e-05,-4.532e-05,CANDIDATE
K00595.01,199.998,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00539.01,200,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05329.01,200.235,0.0005895,-0.0005895,CANDIDATE
K05428.01,200.351,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01134.02,200.611,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K04303.01,200.721,0.004808,-0.004808,FALSE POSITIVE
K06200.01,200.763,0.003632,-0.003632,FALSE POSITIVE
K05296.01,200.8,5.689e-05,-5.689e-05,FALSE POSITIVE
K05783.01,200.838,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01989.01,201.118,0.001461,-0.001461,CONFIRMED
K04575.01,201.325,0.005399,-0.005399,CANDIDATE
K05528.01,201.622,0.007555,-0.007555,CANDIDATE
K03823.01,202.117,0.0005442,-0.0005442,CANDIDATE
K05836.01,202.187,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01278.05,203.251,0.008664,-0.008664,FALSE POSITIVE
K04708.01,203.512,0.002467,-0.002467,FALSE POSITIVE
K08131.01,203.841,0.01782,-0.01782,FALSE POSITIVE
K03549.01,204.033,0.0001602,-0.0001602,FALSE POSITIVE
K06295.01,204.28,0.006834,-0.006834,FALSE POSITIVE
K03543.01,204.741,6.067e-05,-6.067e-05,FALSE POSITIVE
K05484.01,204.818,0.001788,-0.001788,FALSE POSITIVE
K04140.01,205.306,0.0173,-0.0173,FALSE POSITIVE
K02770.01,205.386,0.002047,-0.002047,CANDIDATE
K06120.02,205.414,0.01182,-0.01182,CANDIDATE
K03709.01,205.583,0.000175,-0.000175,FALSE POSITIVE
K01429.01,205.913,0.001169,-0.001169,CANDIDATE
K05304.01,206.31,0.004317,-0.004317,FALSE POSITIVE
K05450.01,206.764,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05684.01,206.801,0.002678,-0.002678,CANDIDATE
K04622.01,207.248,0.002627,-0.002627,CONFIRMED
K04831.01,207.471,0.00462,-0.00462,FALSE POSITIVE
K00089.02,207.583,0.0005737,-0.0005737,CANDIDATE
K05815.01,207.768,0.007029,-0.007029,CANDIDATE
K05595.01,208.028,0.01357,-0.01357,FALSE POSITIVE
K05825.01,208.047,0.009334,-0.009334,CANDIDATE
K07718.01,208.187,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K03344.03,208.543,0.0166,-0.0166,CANDIDATE
K05707.01,208.801,0.006389,-0.006389,CANDIDATE
K03685.01,208.869,6.864e-05,-6.864e-05,FALSE POSITIVE
K06164.02,209.001,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05527.01,209.063,1.554e-05,-1.554e-05,FALSE POSITIVE
K05611.01,209.239,0.003773,-0.003773,FALSE POSITIVE
K08283.01,209.941,0.002151,-0.002151,FALSE POSITIVE
K05164.01,209.968,0.003005,-0.003005,CANDIDATE
K03583.01,210.306,3.562e-05,-3.562e-05,FALSE POSITIVE
K00351.02,210.601,0.0002347,-0.0002347,CONFIRMED
K02210.02,210.631,0.001512,-0.001512,CONFIRMED
K06222.01,210.9,0.005992,-0.005992,FALSE POSITIVE
K05299.01,210.972,0.004342,-0.004342,FALSE POSITIVE
K02686.01,211.033,0.0006321,-0.0006321,CANDIDATE
K04991.01,211.331,0.007469,-0.007469,CANDIDATE
K05878.01,211.541,0.01594,-0.01594,FALSE POSITIVE
K06242.01,212.435,3.5205e-05,-3.5205e-05,CANDIDATE
K05372.01,212.604,0.01455,-0.01455,CANDIDATE
K05956.01,212.646,0.004107,-0.004107,FALSE POSITIVE
K08134.01,212.76,0.004225,-0.004225,FALSE POSITIVE
K05029.01,212.767,0.01386,-0.01386,FALSE POSITIVE
K05726.01,212.772,0.003436,-0.003436,FALSE POSITIVE
K08112.01,213.202,0.006632,-0.006632,FALSE POSITIVE
K02703.01,213.259,0.001214,-0.001214,CONFIRMED
K03720.01,213.399,0.0001087,-0.0001087,FALSE POSITIVE
K02669.01,213.61,0.000173,-0.000173,FALSE POSITIVE
K05437.01,213.633,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K06173.01,214.013,0.007168,-0.007168,FALSE POSITIVE
K03683.01,214.312,0.0001427,-0.0001427,CONFIRMED
K03244.01,214.715,0.001426,-0.001426,FALSE POSITIVE
K04084.01,214.881,0.003917,-0.003917,CONFIRMED
K05106.01,215.044,0.005671,-0.005671,FALSE POSITIVE
K02349.01,215.152,0.03082,-0.03082,FALSE POSITIVE
K05321.01,215.634,0.009791,-0.009791,CANDIDATE
K05176.01,215.732,0.005771,-0.005771,CANDIDATE
K05792.01,215.738,0.00209,-0.00209,FALSE POSITIVE
K06194.02,215.779,0.006439,-0.006439,FALSE POSITIVE
K04037.01,215.956,0.003459,-0.003459,CANDIDATE
K05809.01,216.109,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05548.01,216.454,0.00386,-0.00386,FALSE POSITIVE
K04717.01,216.456,0.005292,-0.005292,FALSE POSITIVE
K05873.01,217.17,0.003511,-0.003511,FALSE POSITIVE
K05855.01,217.793,0.003116,-0.003116,CANDIDATE
K03681.01,217.832,8.507e-05,-8.507e-05,CONFIRMED
K05400.01,218.567,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08109.01,218.771,0.002818,-0.002818,CANDIDATE
K07680.01,219.206,0.01466,-0.01466,CANDIDATE
K02076.02,219.322,0.0008517,-0.0008517,CONFIRMED
K07719.01,219.747,0.01827,-0.01827,FALSE POSITIVE
K05067.01,219.931,0.0067,-0.0067,CANDIDATE
K03791.02,220.143,0.001289,-0.001289,CONFIRMED
K01739.01,220.657,3.5205e-05,-3.5205e-05,CANDIDATE
K05276.01,220.72,0.00618,-0.00618,CANDIDATE
K03952.01,220.929,0.0005088,-0.0005088,FALSE POSITIVE
K05350.01,222.064,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05116.01,222.069,0.003325,-0.003325,FALSE POSITIVE
K05642.01,222.281,0.004831,-0.004831,CANDIDATE
K05056.01,222.849,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K03697.01,223.113,0.0002903,-0.0002903,FALSE POSITIVE
K05637.01,223.318,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05494.01,223.521,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05504.01,224.026,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05475.01,224.151,0.001794,-0.001794,CONFIRMED
K04858.01,224.447,0.006992,-0.006992,FALSE POSITIVE
K05593.01,224.47,0.002845,-0.002845,FALSE POSITIVE
K07912.01,224.591,0.00349,-0.00349,FALSE POSITIVE
K00139.01,224.779,0.0002569,-0.0002569,CONFIRMED
K04060.01,225.262,0.004562,-0.004562,CANDIDATE
K05008.01,225.434,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08000.01,225.488,0.01866,-0.01866,CANDIDATE
K03076.01,225.568,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K04091.01,225.585,0.00358,-0.00358,CONFIRMED
K06464.02,225.667,0.01523,-0.01523,FALSE POSITIVE
K05958.01,226.499,0.002938,-0.002938,FALSE POSITIVE
K00881.02,226.89,0.0009057,-0.0009057,CONFIRMED
K04899.01,227.626,0.02255,-0.02255,FALSE POSITIVE
K03717.01,227.663,0.0001812,-0.0001812,FALSE POSITIVE
K07764.01,227.835,0.01402,-0.01402,CANDIDATE
K05193.01,228.197,0.004917,-0.004917,FALSE POSITIVE
K06111.01,228.654,0.006342,-0.006342,CANDIDATE
K05661.01,229.869,0.01226,-0.01226,FALSE POSITIVE
K05401.01,229.949,0.00628,-0.00628,FALSE POSITIVE
K08297.01,229.958,0.006728,-0.006728,FALSE POSITIVE
K05155.01,230.18,0.001044,-0.001044,CANDIDATE
K05877.01,230.358,0.004699,-0.004699,CANDIDATE
K05055.01,230.385,0.00233,-0.00233,FALSE POSITIVE
K05734.01,230.706,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05432.01,230.804,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08234.01,231.158,0.004933,-0.004933,FALSE POSITIVE
K04984.01,231.365,0.004013,-0.004013,FALSE POSITIVE
K05674.01,231.522,0.003347,-0.003347,FALSE POSITIVE
K01608.03,232.04,0.006902,-0.006902,CANDIDATE
K04970.01,232.822,0.002089,-0.002089,FALSE POSITIVE
K05254.01,232.916,0.004621,-0.004621,CANDIDATE
K05718.01,233.646,0.02315,-0.02315,CANDIDATE
K04014.01,234.241,0.004013,-0.004013,CANDIDATE
K08083.01,234.524,0.005884,-0.005884,FALSE POSITIVE
K02757.01,234.636,0.001384,-0.001384,CANDIDATE
K08203.01,234.663,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08260.01,235.206,0.02384,-0.02384,FALSE POSITIVE
K07606.01,235.298,0.0007062,-0.0007062,FALSE POSITIVE
K05852.01,235.414,0.00535,-0.00535,CANDIDATE
K08116.01,235.545,0.008229,-0.008229,FALSE POSITIVE
K00868.01,235.999,0.0002773,-0.0002773,CANDIDATE
K05807.01,236.098,3.5205e-05,-3.5205e-05,CANDIDATE
K08194.01,236.258,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05933.01,236.506,0.003375,-0.003375,FALSE POSITIVE
K08184.01,237.266,0.0244,-0.0244,FALSE POSITIVE
K02677.01,237.787,0.0008527,-0.0008527,CANDIDATE
K05433.01,237.819,0.007032,-0.007032,CANDIDATE
K08108.01,238.561,0.00775,-0.00775,FALSE POSITIVE
K08091.01,239.179,0.003226,-0.003226,FALSE POSITIVE
K05374.01,239.256,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00593.04,240.193,0.008989,-0.008989,CANDIDATE
K05854.01,240.571,0.001307,-0.001307,CANDIDATE
K03762.01,240.799,0.0006333,-0.0006333,CONFIRMED
K04131.02,241.012,0.1052,-0.1052,FALSE POSITIVE
K03522.01,241.071,1.56e-05,-1.56e-05,CANDIDATE
K04954.01,241.648,0.002188,-0.002188,FALSE POSITIVE
K08186.01,241.859,0.1205,-0.1205,FALSE POSITIVE
K07931.01,242.037,0.01622,-0.01622,CANDIDATE
K00172.02,242.467,0.0026,-0.0026,CONFIRMED
K05788.01,242.485,0.008734,-0.008734,FALSE POSITIVE
K03557.01,243.821,2.761e-05,-2.761e-05,FALSE POSITIVE
K05627.01,243.955,0.008913,-0.008913,FALSE POSITIVE
K08281.01,244.547,0.005686,-0.005686,FALSE POSITIVE
K08145.02,244.583,0.01351,-0.01351,FALSE POSITIVE
K04445.01,244.604,0.0115,-0.0115,FALSE POSITIVE
K03608.01,244.833,3.457e-05,-3.457e-05,FALSE POSITIVE
K04618.01,244.867,0.01522,-0.01522,FALSE POSITIVE
K04201.01,245.019,0.01676,-0.01676,FALSE POSITIVE
K04770.01,245.059,0.005436,-0.005436,FALSE POSITIVE
K03640.01,245.438,0.0001253,-0.0001253,FALSE POSITIVE
K05234.01,246.122,0.01673,-0.01673,FALSE POSITIVE
K07895.01,246.871,0.01933,-0.01933,FALSE POSITIVE
K00518.03,247.355,0.001391,-0.001391,CONFIRMED
K05703.01,247.372,0.00206,-0.00206,FALSE POSITIVE
K05824.01,247.477,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K03909.01,247.891,0.002547,-0.002547,CANDIDATE
K05393.01,248.422,0.005093,-0.005093,CANDIDATE
K05226.01,249.352,0.01495,-0.01495,FALSE POSITIVE
K03602.01,249.362,8.706e-05,-8.706e-05,FALSE POSITIVE
K05000.01,249.614,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K04134.01,250.238,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05120.01,250.486,0.02284,-0.02284,FALSE POSITIVE
K05377.01,251.023,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01368.01,251.06,0.0003727,-0.0003727,FALSE POSITIVE
K05959.01,251.488,0.03783,-0.03783,CANDIDATE
K02583.02,251.751,0.002883,-0.002883,FALSE POSITIVE
K05005.01,251.959,0.004104,-0.004104,FALSE POSITIVE
K05294.01,252.044,0.02749,-0.02749,FALSE POSITIVE
K00449.01,252.079,0.0002859,-0.0002859,FALSE POSITIVE
K06429.01,252.164,0.000236,-0.000236,FALSE POSITIVE
K02758.01,253.375,0.00114,-0.00114,CANDIDATE
K06224.02,253.405,0.0148,-0.0148,FALSE POSITIVE
K05535.01,253.652,0.001285,-0.001285,FALSE POSITIVE
K05903.01,253.79,0.006637,-0.006637,FALSE POSITIVE
K05064.01,253.877,0.01621,-0.01621,FALSE POSITIVE
K08031.01,254.337,0.007809,-0.007809,CANDIDATE
K08178.01,256.456,0.02475,-0.02475,FALSE POSITIVE
K04821.01,256.524,0.01584,-0.01584,FALSE POSITIVE
K05214.01,256.846,0.002845,-0.002845,FALSE POSITIVE
K05160.01,258.638,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05856.01,259.343,0.01256,-0.01256,CONFIRMED
K08167.01,259.857,0.01512,-0.01512,FALSE POSITIVE
K08118.01,260.023,0.004021,-0.004021,FALSE POSITIVE
K00445.01,260.207,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05062.01,260.311,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K08205.01,260.446,0.003977,-0.003977,CANDIDATE
K04401.01,260.548,0.0329,-0.0329,FALSE POSITIVE
K08152.01,261.684,0.004836,-0.004836,FALSE POSITIVE
K04521.01,262.477,0.005802,-0.005802,FALSE POSITIVE
K04941.01,262.712,0.02164,-0.02164,FALSE POSITIVE
K05890.01,263.302,0.005096,-0.005096,FALSE POSITIVE
K05281.01,263.901,0.003522,-0.003522,CANDIDATE
K05632.01,264.467,0.00157,-0.00157,CANDIDATE
K08218.01,264.637,0.01671,-0.01671,FALSE POSITIVE
K05860.01,264.708,0.007877,-0.007877,FALSE POSITIVE
K00492.02,265.296,0.01548,-0.01548,CANDIDATE
K06064.02,265.299,0.001095,-0.001095,FALSE POSITIVE
K06064.01,265.3,8.843e-05,-8.843e-05,FALSE POSITIVE
K06065.01,265.3,0.0004794,-0.0004794,FALSE POSITIVE
K06065.02,265.31,0.003527,-0.003527,FALSE POSITIVE
K01707.02,265.478,0.005202,-0.005202,CONFIRMED
K05336.01,265.741,0.003384,-0.003384,CANDIDATE
K08192.01,266.978,0.002849,-0.002849,FALSE POSITIVE
K00701.04,267.283,0.00481,-0.00481,CONFIRMED
K08248.01,267.912,0.006065,-0.006065,FALSE POSITIVE
K08162.01,267.971,0.009748,-0.009748,FALSE POSITIVE
K01268.01,268.941,0.0004975,-0.0004975,CANDIDATE
K00841.04,269.306,0.007251,-0.007251,FALSE POSITIVE
K08267.01,269.331,0.008133,-0.008133,FALSE POSITIVE
K05352.01,270.143,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05828.01,270.985,0.001876,-0.001876,FALSE POSITIVE
K05092.01,271.79,0.002987,-0.002987,CANDIDATE
K01209.01,272.087,0.0008514,-0.0008514,CANDIDATE
K08296.01,272.543,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05263.01,273.17,0.004221,-0.004221,FALSE POSITIVE
K05163.01,273.224,0.004784,-0.004784,FALSE POSITIVE
K03198.01,273.528,0.004609,-0.004609,FALSE POSITIVE
K05241.01,273.686,0.0004591,-0.0004591,FALSE POSITIVE
K05697.01,274.109,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05376.01,274.554,0.00674,-0.00674,FALSE POSITIVE
K02869.02,274.743,0.008618,-0.008618,CANDIDATE
K07621.01,275.074,0.03928,-0.03928,FALSE POSITIVE
K07938.01,275.56,0.0179,-0.0179,CANDIDATE
K06245.03,276.324,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05177.01,276.542,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05124.01,276.879,0.002526,-0.002526,FALSE POSITIVE
K05847.01,277.114,0.003382,-0.003382,FALSE POSITIVE
K07992.01,277.134,0.01585,-0.01585,CANDIDATE
K08217.01,277.251,0.01269,-0.01269,FALSE POSITIVE
K04989.01,277.775,0.03693,-0.03693,FALSE POSITIVE
K00683.01,278.124,0.0004437,-0.0004437,CANDIDATE
K08050.01,278.389,0.01117,-0.01117,CANDIDATE
K07073.01,279.037,0.008788,-0.008788,CANDIDATE
K05639.01,279.22,0.01756,-0.01756,CANDIDATE
K05488.01,280.16,0.0004368,-0.0004368,FALSE POSITIVE
K03889.01,280.477,0.007479,-0.007479,FALSE POSITIVE
K08263.01,280.555,0.02526,-0.02526,CANDIDATE
K05837.01,280.921,3.5205e-05,-3.5205e-05,CANDIDATE
K06214.01,281.359,0.06575,-0.06575,FALSE POSITIVE
K04939.01,281.369,0.003941,-0.003941,FALSE POSITIVE
K06877.01,281.509,0.001537,-0.001537,FALSE POSITIVE
K01466.01,281.563,0.0003835,-0.0003835,CANDIDATE
K05278.01,281.592,0.0007882,-0.0007882,CANDIDATE
K05749.01,281.953,0.004673,-0.004673,CANDIDATE
K05698.01,282.029,0.007536,-0.007536,FALSE POSITIVE
K05247.01,282.031,0.1416,-0.1416,CANDIDATE
K05024.01,282.16,0.00801,-0.00801,FALSE POSITIVE
K06097.03,282.343,0.01091,-0.01091,FALSE POSITIVE
K03663.01,282.525,0.0001219,-0.0001219,CONFIRMED
K05034.01,282.536,0.0001153,-0.0001153,FALSE POSITIVE
K06089.01,282.966,0.0001285,-0.0001285,FALSE POSITIVE
K04842.01,283.727,0.04667,-0.04667,FALSE POSITIVE
K01783.02,284.063,0.001795,-0.001795,CANDIDATE
K05474.01,284.667,0.00791,-0.00791,FALSE POSITIVE
K05657.01,284.7,0.004635,-0.004635,CANDIDATE
K04460.01,284.727,0.008363,-0.008363,CANDIDATE
K05886.01,284.872,0.01685,-0.01685,FALSE POSITIVE
K05759.01,284.942,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05375.01,285.375,0.003498,-0.003498,CANDIDATE
K05764.01,286.023,0.01665,-0.01665,FALSE POSITIVE
K03532.01,286.176,0.0002549,-0.0002549,FALSE POSITIVE
K05874.01,287.331,0.01133,-0.01133,CANDIDATE
K05084.01,287.377,0.002487,-0.002487,CONFIRMED
K05194.01,287.466,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K05712.01,287.756,0.01244,-0.01244,CANDIDATE
K05021.01,288.079,0.003761,-0.003761,CANDIDATE
K05141.01,288.285,0.006879,-0.006879,FALSE POSITIVE
K03801.01,288.313,0.0005073,-0.0005073,CANDIDATE
K08215.01,288.679,0.005932,-0.005932,FALSE POSITIVE
K05123.01,288.943,0.01534,-0.01534,FALSE POSITIVE
K05036.01,289.491,0.007276,-0.007276,FALSE POSITIVE
K05161.01,289.77,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K06105.01,289.789,0.007031,-0.007031,FALSE POSITIVE
K04665.01,289.86,0.01494,-0.01494,FALSE POSITIVE
K00087.01,289.864,0.00121,-0.00121,CONFIRMED
K05638.01,290.02,0.02026,-0.02026,CANDIDATE
K03811.01,290.14,0.0002616,-0.0002616,CANDIDATE
K05919.01,290.196,0.005628,-0.005628,FALSE POSITIVE
K05060.01,290.439,0.009352,-0.009352,FALSE POSITIVE
K05343.01,290.625,0.007059,-0.007059,FALSE POSITIVE
K03547.01,290.778,5.291e-05,-5.291e-05,FALSE POSITIVE
K05924.01,291.307,0.005553,-0.005553,CANDIDATE
K05455.01,292.098,0.02104,-0.02104,FALSE POSITIVE
K08221.01,293.386,0.01811,-0.01811,FALSE POSITIVE
K05324.01,293.393,0.004655,-0.004655,CANDIDATE
K05018.01,293.506,0.0007301,-0.0007301,FALSE POSITIVE
K04564.01,293.606,0.02169,-0.02169,FALSE POSITIVE
K07599.01,293.707,0.01554,-0.01554,CANDIDATE
K04218.01,293.769,0.01413,-0.01413,FALSE POSITIVE
K00600.02,294.055,0.007495,-0.007495,CANDIDATE
K05139.01,294.202,0.009874,-0.009874,FALSE POSITIVE
K08174.01,295.061,0.02829,-0.02829,CANDIDATE
K05552.01,295.959,0.001981,-0.001981,CANDIDATE
K00289.02,296.638,0.0004051,-0.0004051,CONFIRMED
K06143.01,297.113,0.006456,-0.006456,FALSE POSITIVE
K05397.02,297.714,0.01048,-0.01048,FALSE POSITIVE
K05387.01,297.783,0.01445,-0.01445,CANDIDATE
K05240.01,298.469,0.003751,-0.003751,FALSE POSITIVE
K07235.01,299.707,0.03513,-0.03513,CANDIDATE
K08047.01,302.35,0.01009,-0.01009,CANDIDATE
K01137.01,302.389,8.599e-05,-8.599e-05,FALSE POSITIVE
K05930.01,302.776,0.008656,-0.008656,FALSE POSITIVE
K07711.01,302.78,0.009594,-0.009594,CANDIDATE
K05850.01,303.226,0.002461,-0.002461,CANDIDATE
K08148.01,303.912,0.01776,-0.01776,FALSE POSITIVE
K01411.01,305.076,0.0004678,-0.0004678,CANDIDATE
K08216.01,307.947,0.02778,-0.02778,FALSE POSITIVE
K05596.01,308.025,0.002414,-0.002414,FALSE POSITIVE
K08088.01,308.186,0.004709,-0.004709,FALSE POSITIVE
